ts,imei,mwra,c.katana,c.dogalize,c.android.gm,c.android.chrome,c.android.youtube,c.updateassist,c.android.vending,c.UCMobile.intl,c.UCMobile.x86,c.raider
2018-05-09 16:39:00,3590433799317662303,1.0,13.23567,13.13639,14.39489,6.40213,6.20679,0.0056,47.89604,86.36069,58.41866,57.81923
2018-05-09 16:40:00,8630330696303481750,1.0,7.50697,11.40328,11.83841,7.02343,15.09295,0.00599,56.36114,77.4048,8.40823,96.13825
2018-05-09 16:41:00,8630330696303481941,1.0,15.57787,14.9873,11.51993,10.9331,7.72476,0.00739,61.3059,95.95929,90.77842,83.30081
2018-05-09 16:42:00,8630330696303481198,1.0,6.28247,11.95659,11.64973,12.4877,13.86499,0.02899,66.59383,34.01909,5.82917,66.92792
2018-05-09 16:43:00,863033069630348503,1.0,12.66191,11.97372,11.13544,10.29395,9.4494,0.02388,60.96921,78.05935,75.91831,34.74556
2018-05-09 16:44:00,8630330696303482253,0.0,9.49467,16.03666,11.94312,12.1954,10.93601,0.05254,50.44388,64.84572,3.66579,14.15128
2018-05-09 16:45:00,863033069630348206,1.0,11.63054,13.20941,10.85773,5.25114,14.25971,0.00896,42.78795,81.0008,61.70561,33.45672
2018-05-09 16:46:00,359043379931766189,1.0,7.35427,14.36688,13.81262,8.87706,13.04907,0.02222,37.57803,28.82294,46.92191,34.54119
2018-05-09 16:47:00,359043379931766999,0.0,11.52682,10.58488,10.91271,10.92685,8.43722,0.32399,47.67808,79.38001,1.53751,44.31792
2018-05-09 16:48:00,8630330696303482212,1.0,8.52389,14.21161,13.30354,9.32336,14.89946,0.03867,31.86984,12.88051,23.98832,39.23281
2018-05-09 16:49:00,863033069630348982,0.0,10.30782,11.35745,6.12669,12.31254,8.5984,0.07983,59.82229,18.71485,24.63288,21.5304
2018-05-09 16:50:00,8630330696303481305,1.0,13.3614,12.17773,9.43821,9.09088,10.32941,0.03662,38.79521,78.1045,65.33954,73.14061
2018-05-09 16:51:00,3590433799317661495,1.0,9.36776,16.80646,13.03206,10.14901,12.48725,0.13914,55.57386,34.26148,87.78764,71.95602
2018-05-09 16:52:00,8630330696303482048,1.0,8.35798,15.75871,12.63154,7.3625,14.6088,0.01688,52.45971,69.80838,26.38907,75.1482
2018-05-09 16:53:00,8630330696303482196,0.0,10.90796,13.2719,11.75005,8.14805,14.59118,0.01195,60.64232,26.20681,75.20703,26.40099
2018-05-09 16:54:00,863033069630348032,1.0,14.87592,12.97008,11.86238,9.14904,7.79337,0.00582,69.21385,37.78407,91.40811,43.48097
2018-05-09 16:55:00,3590433799317662204,0.0,11.82463,10.47928,11.37436,7.23989,7.3681,0.07309,57.09484,28.96366,45.04587,84.04955
2018-05-09 16:56:00,359043379931766155,0.0,9.23237,9.68765,11.42996,12.56812,5.71104,0.00124,42.33031,80.35547,51.80439,50.27861
2018-05-09 16:57:00,359043379931766023,0.0,9.62216,12.52206,6.93129,13.35144,8.21614,0.03251,49.81449,27.16134,62.77395,37.17397
2018-05-09 16:58:00,8630330696303481032,1.0,8.72951,15.28897,12.85605,10.42663,14.17629,0.02729,42.29289,41.85521,11.84694,17.54753
2018-05-09 16:59:00,863033069630348586,0.0,8.56834,12.73409,7.7028,14.1324,5.80124,0.08581,46.99139,27.96742,85.6581,11.98708
2018-05-09 17:00:00,3590433799317661909,1.0,9.69009,13.83655,8.91776,10.05727,6.37495,0.0133,38.38845,50.82876,86.84429,91.00272
2018-05-09 17:01:00,8630330696303481057,1.0,14.42347,4.9874,7.87122,12.70147,15.25623,0.01027,51.57474,94.30703,44.79861,86.44585
2018-05-09 17:02:00,8630330696303482113,1.0,13.40523,12.08633,8.11993,9.92684,9.36764,0.41974,50.37005,61.76429,62.92398,17.14189
2018-05-09 17:03:00,863033069630348057,1.0,9.43757,12.39998,16.11564,10.79905,12.45024,0.00045,46.62498,31.97651,54.54733,47.27283
2018-05-09 17:04:00,3590433799317661073,1.0,8.98167,13.56231,8.8722,13.60166,4.14581,0.00169,51.95983,52.85293,88.5955,9.73038
2018-05-09 17:05:00,8630330696303482428,0.0,11.95071,11.74449,9.37823,11.86677,7.71685,0.3308,63.39384,39.19863,55.97096,24.74744
2018-05-09 17:06:00,8630330696303481578,0.0,10.27713,16.37573,11.06735,7.99848,14.70163,0.17777,43.35719,32.49583,14.2759,58.10722
2018-05-09 17:07:00,3590433799317661750,1.0,8.84027,12.76992,12.84894,7.37863,12.87488,0.03458,58.78471,23.16511,71.50113,30.54529
2018-05-09 17:08:00,359043379931766189,1.0,9.08614,14.39802,14.23231,11.78915,13.32313,0.06005,51.44443,98.27053,74.99168,71.8139
2018-05-09 17:09:00,8630330696303481370,1.0,9.27366,14.80996,9.03357,6.69094,15.58447,0.00574,50.90086,95.2888,20.90175,78.84883
2018-05-09 17:10:00,863033069630348727,1.0,11.87874,11.55014,10.04132,10.02048,9.07979,0.20301,67.35617,76.64447,31.92106,59.91131
2018-05-09 17:11:00,3590433799317661644,1.0,11.46622,12.65729,10.80581,14.27815,11.51332,0.40617,32.99099,53.2677,65.23902,79.33865
2018-05-09 17:12:00,3590433799317661776,0.0,13.58812,10.38881,7.25842,10.83434,14.32864,0.04539,50.08537,94.86499,27.38428,58.45065
2018-05-09 17:13:00,359043379931766122,1.0,10.03516,10.88615,16.36512,10.93634,10.98865,0.05694,63.94489,24.36628,87.66955,29.31203
2018-05-09 17:14:00,863033069630348800,0.0,9.32618,12.76648,9.17974,13.61346,8.99159,0.00238,52.95759,7.30459,36.69951,67.45686
2018-05-09 17:15:00,8630330696303481305,1.0,11.26737,15.17096,14.38926,10.68692,10.36111,0.11001,49.36694,61.47484,66.8171,5.5889
2018-05-09 17:16:00,8630330696303482261,0.0,8.77373,12.63684,8.73047,13.42319,7.84484,0.09357,77.07102,45.30259,39.0995,57.3915
2018-05-09 17:17:00,3590433799317661164,1.0,14.51615,14.69901,10.10036,10.65603,8.56638,0.00399,47.08938,75.42447,7.3094,48.53008
2018-05-09 17:18:00,8630330696303481321,1.0,11.22183,13.15703,12.08865,8.02019,12.29449,0.49181,46.17951,58.16624,60.82011,8.54079
2018-05-09 17:19:00,3590433799317661990,1.0,6.97966,13.0049,13.50477,8.82525,13.80145,0.06043,39.31438,3.08833,53.82192,7.28127
2018-05-09 17:20:00,863033069630348461,1.0,15.39459,12.37111,11.24636,7.42155,8.43613,0.01568,63.48566,5.36662,6.00252,6.74887
2018-05-09 17:21:00,359043379931766296,1.0,11.63369,14.07382,7.54297,11.44646,11.65209,0.00604,33.18215,99.58626,27.18435,75.75914
2018-05-09 17:22:00,863033069630348941,1.0,12.97,14.18879,11.57984,8.06164,6.87719,0.09232,69.93816,93.12702,43.49101,25.06048
2018-05-09 17:23:00,359043379931766106,0.0,11.93478,8.06924,11.40451,12.70126,13.61903,2.57226,65.3965,59.55539,7.84835,0.67907
2018-05-09 17:24:00,8630330696303482196,0.0,13.45681,7.12836,6.06691,12.17643,9.13346,0.35929,43.07905,73.72884,7.58537,38.62892
2018-05-09 17:25:00,8630330696303482253,1.0,10.74197,14.19287,9.1286,12.27767,8.30681,0.00208,68.18029,46.52817,89.07794,17.90132
2018-05-09 17:26:00,3590433799317661842,0.0,13.59461,9.07628,10.19669,14.21006,15.15645,0.38949,48.61802,89.34887,69.97326,52.30416
2018-05-09 17:27:00,863033069630348800,1.0,10.89362,14.60079,15.55102,13.84182,10.86194,0.07324,31.93262,61.23192,32.59841,41.05309
2018-05-09 17:28:00,359043379931766577,1.0,11.72176,10.36367,12.28241,10.58368,12.0137,0.01722,48.73021,7.31318,33.84621,60.80298
2018-05-09 17:29:00,3590433799317661552,1.0,14.39487,13.82574,10.20397,9.26869,7.89889,0.00114,27.77159,56.76739,72.8622,89.99181
2018-05-09 17:30:00,3590433799317661461,1.0,16.90441,13.61346,10.06341,12.72978,8.94119,0.00647,35.95867,18.42105,52.49144,11.50828
2018-05-09 17:31:00,359043379931766361,0.0,9.4203,12.25676,6.97261,10.51899,8.94935,0.05342,54.05284,81.86011,66.77413,82.07565
2018-05-09 17:32:00,8630330696303481990,0.0,12.91315,11.99215,10.90699,8.8065,7.99675,0.2297,54.53539,38.8179,13.13356,88.05171
2018-05-09 17:33:00,8630330696303481750,1.0,6.61255,11.35611,11.01852,8.17089,13.80742,0.32905,68.68677,64.48556,54.3487,55.12486
2018-05-09 17:34:00,863033069630348503,1.0,11.38588,12.28925,6.7504,10.32472,10.48011,0.45504,49.86819,34.1658,24.52306,93.5807
2018-05-09 17:35:00,359043379931766650,1.0,8.78467,15.73964,12.43973,8.79712,14.81125,0.17372,57.30657,72.81971,91.91346,17.82966
2018-05-09 17:36:00,3590433799317662055,0.0,14.68078,8.16726,8.61572,12.59475,14.79272,0.05498,28.73711,35.27743,29.15393,0.26593
2018-05-09 17:37:00,863033069630348685,1.0,7.90506,12.7885,11.96815,7.72925,12.7969,0.02186,50.74685,75.0776,7.35581,55.37349
2018-05-09 17:38:00,8630330696303481495,1.0,9.93641,15.62154,10.53174,11.78375,12.56883,2.90881,35.58621,17.1139,82.69154,52.42116
2018-05-09 17:39:00,863033069630348529,1.0,7.85822,15.69121,10.91313,10.40497,13.91223,0.4131,30.00925,96.22984,26.12865,70.63882
2018-05-09 17:40:00,3590433799317661198,1.0,8.93194,10.9338,12.67589,12.44591,12.55288,0.01573,48.32882,84.26894,61.79686,35.00042
2018-05-09 17:41:00,8630330696303482246,0.0,10.95059,11.59714,2.87927,10.9798,8.39982,0.04557,63.0826,15.43676,73.68452,92.5202
2018-05-09 17:42:00,863033069630348214,1.0,11.74305,16.2037,15.04128,11.28084,9.17075,0.25213,50.54631,88.01692,40.52748,55.68833
2018-05-09 17:43:00,359043379931766114,1.0,9.2392,15.40348,12.57117,6.81096,9.87954,0.58503,49.2917,99.6093,39.66778,12.49298
2018-05-09 17:44:00,863033069630348990,0.0,8.07347,12.52319,14.03827,7.71826,12.84288,0.00935,71.01438,97.84273,78.35857,71.66915
2018-05-09 17:45:00,8630330696303481685,0.0,13.67529,7.84752,7.76982,10.59026,13.40943,0.01493,82.18962,46.88118,23.96715,6.1808
2018-05-09 17:46:00,3590433799317661628,0.0,11.39089,11.55734,6.77906,12.94898,8.29995,0.40985,43.36746,64.71134,53.1673,14.29339
2018-05-09 17:47:00,3590433799317662147,1.0,8.11429,10.75764,15.4387,12.90003,10.177,0.08779,80.4152,20.98079,37.49292,21.69356
2018-05-09 17:48:00,863033069630348024,0.0,10.99057,12.96847,12.62602,12.71895,14.52314,0.09359,32.23914,20.03172,64.85969,96.60583
2018-05-09 17:49:00,863033069630348230,1.0,11.44811,14.10592,12.01882,12.56131,13.51331,0.18004,40.35791,42.03211,56.64883,54.69287
2018-05-09 17:50:00,359043379931766577,1.0,11.33962,13.88516,14.47712,11.70046,11.21629,0.0205,37.47063,17.43256,68.34715,21.07428
2018-05-09 17:51:00,3590433799317661362,0.0,8.14919,13.48335,11.19628,11.78469,8.4696,0.00285,34.40603,24.87042,85.11225,45.23479
2018-05-09 17:52:00,3590433799317662022,1.0,14.86462,12.82675,9.61932,9.15291,10.4051,0.00258,59.24618,42.22666,58.33644,12.97726
2018-05-09 17:53:00,863033069630348057,1.0,11.64332,12.39955,14.0383,10.38859,10.41907,0.9022,58.27687,82.09984,6.15262,36.09621
2018-05-09 17:54:00,863033069630348164,0.0,12.4277,8.32992,9.86261,13.9952,14.07695,0.48318,54.17826,61.43531,34.78991,15.28634
2018-05-09 17:55:00,8630330696303481123,1.0,13.91435,11.07841,5.43515,10.08361,12.76054,0.13735,63.19221,81.13836,68.65395,29.33243
2018-05-09 17:56:00,359043379931766544,1.0,10.82642,10.98391,8.03652,9.18208,10.31935,0.16132,52.03316,82.04442,77.26742,29.00714
2018-05-09 17:57:00,3590433799317661743,1.0,11.20554,11.46959,12.05563,6.69893,8.75899,0.01837,44.19007,22.39878,76.0939,96.82765
2018-05-09 17:58:00,359043379931766494,1.0,10.13342,9.42645,17.62023,10.08006,8.71395,0.0599,54.72454,9.62384,12.36725,54.97707
2018-05-09 17:59:00,863033069630348685,0.0,8.33596,16.77928,12.07982,13.46365,9.37386,0.01889,54.9879,9.30033,57.49427,59.393
2018-05-09 18:00:00,3590433799317662394,1.0,6.61402,12.6774,12.8183,8.00155,15.43125,0.00522,48.97544,69.64359,16.01536,73.75249
2018-05-09 18:01:00,359043379931766973,0.0,13.97107,9.69307,9.67805,14.4005,10.95205,0.20504,46.06174,57.08073,28.72516,86.16988
2018-05-09 18:02:00,863033069630348925,1.0,8.22745,13.15853,13.7975,8.37281,11.67913,1.18892,57.69263,30.04858,84.70377,28.1048
2018-05-09 18:03:00,8630330696303481214,1.0,10.36434,12.06642,12.74321,8.81699,11.73305,0.00944,24.82743,59.03078,66.38136,43.11818
2018-05-09 18:04:00,8630330696303481214,1.0,5.30627,15.45971,11.07001,10.66415,16.19807,0.02531,28.87867,48.29782,16.67968,92.63426
2018-05-09 18:05:00,8630330696303481743,1.0,7.8324,13.24869,12.28013,9.34109,12.35007,0.23173,65.02678,40.88684,97.956,95.59383
2018-05-09 18:06:00,3590433799317661214,1.0,12.64563,10.05521,10.3161,7.56946,8.94788,30.56187,78.05321,7.56204,88.9064,5.16111
2018-05-09 18:07:00,8630330696303482311,1.0,10.14801,10.99231,15.11902,9.73086,11.59995,0.66751,62.77213,10.32834,51.57285,36.23539
2018-05-09 18:08:00,359043379931766510,0.0,9.36433,15.52822,11.49222,13.37328,8.64583,1.01197,50.19233,87.59518,45.46631,11.04644
2018-05-09 18:09:00,359043379931766163,0.0,12.74382,9.48348,6.53333,12.62405,7.80259,0.43983,31.66405,54.72055,32.07898,76.33941
2018-05-09 18:10:00,359043379931766106,0.0,13.08693,7.64911,10.90679,14.43286,13.72851,0.22633,37.50063,20.02284,60.47281,46.02723
2018-05-09 18:11:00,359043379931766395,1.0,14.16602,11.32369,16.07348,7.31107,11.94638,0.01081,52.9421,26.73981,11.65911,20.64321
2018-05-09 18:12:00,3590433799317662477,0.0,7.01972,14.11782,7.45043,11.16549,9.64035,0.00531,80.42724,0.61659,98.07892,92.9198
2018-05-09 18:13:00,3590433799317662204,0.0,9.20031,12.5686,8.12818,11.66996,12.06812,0.00501,35.18873,49.89874,77.79106,75.09809
2018-05-09 18:14:00,863033069630348552,1.0,13.70803,13.48661,12.34395,8.78689,5.09411,0.01165,27.39144,3.40407,4.1923,68.54051
2018-05-09 18:15:00,8630330696303481164,1.0,14.86626,14.83193,11.45193,10.27128,7.00849,0.00421,44.75778,99.34958,24.40543,16.00338
2018-05-09 18:16:00,3590433799317662394,1.0,13.03092,12.7979,9.96997,7.84712,10.6726,0.00525,43.97435,38.4913,7.01674,7.23488
2018-05-09 18:17:00,3590433799317661925,0.0,9.74312,12.58807,10.6388,11.52432,10.46235,0.00162,42.43959,50.60821,90.57874,4.5898
2018-05-09 18:18:00,863033069630348917,0.0,12.17078,9.45237,10.34851,11.24454,10.42158,0.00855,70.31819,92.62984,92.31018,72.799
2018-05-09 18:19:00,3590433799317662030,0.0,8.54826,14.39038,8.14196,13.04943,10.5247,0.02376,44.46646,22.95062,44.09491,28.26185
2018-05-09 18:20:00,3590433799317661198,1.0,7.93003,13.55899,12.56201,10.04949,12.27876,0.08983,61.64092,16.31247,86.64523,30.20224
2018-05-09 18:21:00,8630330696303481909,1.0,14.18694,13.29491,1.90958,12.60526,13.70703,0.048,63.19051,63.92947,20.57585,32.86607
2018-05-09 18:22:00,3590433799317662337,1.0,15.38875,12.5852,6.62347,9.47373,10.06679,0.00306,70.06912,63.09558,24.78161,21.5332
2018-05-09 18:23:00,3590433799317662162,1.0,14.50667,11.40591,12.93209,8.24874,7.65594,0.04828,28.98126,58.62427,6.88264,77.63693
2018-05-09 18:24:00,359043379931766585,1.0,10.10667,11.63472,14.74678,9.77259,9.37675,0.04892,60.55249,88.01046,32.43427,29.61109
2018-05-09 18:25:00,863033069630348701,1.0,14.17205,13.23381,13.03368,7.90369,7.04188,0.02864,47.32234,62.83008,92.64917,35.7409
2018-05-09 18:26:00,359043379931766171,0.0,8.72504,10.15764,10.95928,11.40508,7.79306,0.00256,53.31041,56.92683,95.879,44.07338
2018-05-09 18:27:00,863033069630348784,0.0,12.09919,9.96697,10.81425,11.43123,14.40069,0.10397,39.22432,40.90203,95.94064,92.713
2018-05-09 18:28:00,359043379931766189,0.0,10.78177,8.41631,8.89859,13.11837,8.43096,0.02423,39.26077,37.56382,30.3634,70.28916
2018-05-09 18:29:00,3590433799317662469,0.0,8.92078,15.21465,10.17702,12.57058,11.24428,0.12038,72.98627,67.50692,7.23252,78.55839
2018-05-09 18:30:00,8630330696303481354,1.0,13.12968,15.49776,7.34303,13.28692,10.08165,0.26767,68.90743,54.18418,63.64887,63.44924
2018-05-09 18:31:00,863033069630348271,1.0,8.65249,14.74808,14.02506,11.4062,11.71905,0.07608,60.78544,6.31383,1.99679,41.74892
2018-05-09 18:32:00,3590433799317661164,0.0,7.23726,13.43698,15.57322,10.80067,14.12538,0.00591,66.79228,1.6959,30.58745,38.99353
2018-05-09 18:33:00,863033069630348065,1.0,9.21253,13.11704,15.40688,12.41128,11.95055,0.12938,54.02976,4.43091,56.06753,99.36714
2018-05-09 18:34:00,863033069630348784,1.0,9.54302,13.10388,13.19701,5.9497,12.48927,0.0372,53.86665,92.08137,46.2138,51.43182
2018-05-09 18:35:00,863033069630348842,1.0,11.33624,12.30616,14.83429,12.35747,9.33906,0.12805,40.32007,26.45082,97.61709,2.41638
2018-05-09 18:36:00,863033069630348552,0.0,11.7775,10.50491,8.2332,11.11202,10.74112,0.01441,77.74131,80.18089,42.44038,68.58675
2018-05-09 18:37:00,359043379931766734,0.0,5.72722,14.29427,12.32585,13.08465,7.76465,0.00181,35.69141,38.08169,25.07283,18.16883
2018-05-09 18:38:00,863033069630348735,1.0,13.87625,11.65897,11.11692,8.21948,8.6543,0.04516,57.06422,17.84769,27.5598,45.06095
2018-05-09 18:39:00,359043379931766775,1.0,13.84998,12.6646,9.76797,7.88865,9.77836,0.00521,46.86186,82.13497,99.47965,54.33215
2018-05-09 18:40:00,863033069630348958,1.0,13.63358,9.79385,9.32222,7.95923,9.9474,0.07948,30.46633,10.95076,92.82426,35.49234
2018-05-09 18:41:00,8630330696303482022,0.0,8.74845,15.21879,8.43478,11.1727,13.17673,1.15824,52.49536,78.08865,59.89733,58.5775
2018-05-09 18:42:00,359043379931766676,0.0,4.72585,15.97039,10.524,13.02851,6.66259,0.09723,48.99927,31.40701,61.68318,88.23928
2018-05-09 18:43:00,8630330696303482014,0.0,14.11697,9.12637,9.91723,13.75704,12.71706,0.01377,54.07873,40.65625,35.26156,51.27648
2018-05-09 18:44:00,3590433799317662451,1.0,9.65391,14.36779,16.18819,12.88497,11.45434,0.01538,42.55003,79.07751,10.84406,42.88464
2018-05-09 18:45:00,863033069630348982,1.0,13.62062,11.09247,7.98557,7.6837,8.41295,1.3845,45.74919,18.81985,54.94476,35.01918
2018-05-09 18:46:00,3590433799317662477,1.0,14.14585,13.46476,9.69544,9.40505,8.96604,0.00425,63.93804,51.88314,6.54003,8.63297
2018-05-09 18:47:00,3590433799317661644,1.0,7.58506,11.33232,13.94944,8.83738,13.4443,0.0173,36.32623,56.7121,87.36917,41.89896
2018-05-09 18:48:00,359043379931766676,1.0,14.09891,14.34662,11.5895,12.10855,8.14549,0.00137,39.10551,50.04685,44.67059,94.11825
2018-05-09 18:49:00,8630330696303481867,0.0,11.5119,13.60523,14.33308,11.00425,9.29576,0.02523,59.15469,82.41676,63.90817,87.90708
2018-05-09 18:50:00,3590433799317661891,1.0,12.21712,11.58354,9.8311,8.82506,8.55054,0.31863,52.49054,92.82931,37.24112,97.60539
2018-05-09 18:51:00,8630330696303481255,1.0,12.22926,13.40424,9.15155,9.90248,10.45198,0.00048,48.74287,64.84922,73.07701,66.06315
2018-05-09 18:52:00,3590433799317661255,1.0,5.39852,14.47008,12.68036,8.93043,13.13669,0.01198,41.31821,16.00327,66.29934,44.39867
2018-05-09 18:53:00,3590433799317661420,1.0,16.13228,15.67641,10.53447,11.97744,7.86644,3e-05,56.48847,51.71096,76.81114,6.02938
2018-05-09 18:54:00,3590433799317662394,1.0,14.06766,13.0448,8.03873,13.07723,9.13892,0.0182,50.40754,62.79395,68.33387,45.0846
2018-05-09 18:55:00,863033069630348701,0.0,4.68165,16.93855,8.64361,13.77105,8.48766,0.08271,54.3331,6.40977,89.84422,46.26128
2018-05-09 18:56:00,863033069630348115,1.0,8.23442,16.08785,10.63846,8.582,14.76709,0.21194,49.61919,11.7959,87.05709,81.25323
2018-05-09 18:57:00,3590433799317661115,1.0,8.97499,11.47011,10.35891,9.10706,7.57048,0.09336,57.43665,96.57612,27.4912,15.17457
2018-05-09 18:58:00,863033069630348453,0.0,10.55188,12.90232,10.74468,12.64419,10.73672,0.18886,54.96702,14.75159,1.32598,53.61766
2018-05-09 18:59:00,8630330696303481727,1.0,11.04072,9.36173,11.1968,7.03456,14.11355,0.01249,75.75993,87.37308,5.94677,68.21789
2018-05-09 19:00:00,863033069630348180,1.0,13.83139,11.85507,12.49561,9.88785,7.34303,0.03364,45.75898,61.75153,29.74646,46.31495
2018-05-09 19:01:00,863033069630348636,1.0,13.87075,12.96073,11.65645,7.60287,10.04417,0.00818,40.19995,37.27301,32.52771,35.53989
2018-05-09 19:02:00,8630330696303481412,1.0,8.78306,10.83355,13.58385,9.68001,11.08509,0.06996,66.98169,72.78307,41.21518,35.59112
2018-05-09 19:03:00,8630330696303482097,0.0,13.52665,8.67657,10.31797,10.09564,10.09908,0.01038,62.97945,50.04651,97.49629,89.31895
2018-05-09 19:04:00,3590433799317661321,1.0,9.29984,10.0322,12.2444,10.0764,12.13185,0.01259,22.61991,94.38676,94.92056,69.19392
2018-05-09 19:05:00,3590433799317661362,1.0,17.00284,13.66611,8.85005,12.13225,8.17471,0.01736,49.64362,72.84748,10.78964,21.94776
2018-05-09 19:06:00,8630330696303482352,1.0,13.4601,12.28838,7.86079,9.84277,8.71923,0.00508,54.6345,98.30196,25.09449,13.7788
2018-05-09 19:07:00,3590433799317662188,0.0,12.61632,11.20184,10.35462,11.1305,9.04216,0.00114,21.22196,94.09132,26.75951,67.94861
2018-05-09 19:08:00,863033069630348859,1.0,16.32522,12.67695,7.58915,8.70802,11.60064,0.02065,72.57753,26.89366,65.80646,54.16085
2018-05-09 19:09:00,8630330696303481958,0.0,6.72884,11.23302,10.62573,10.91553,10.6513,0.00085,20.4028,77.13028,39.27023,99.41451
2018-05-09 19:10:00,8630330696303481917,1.0,8.3269,13.26274,10.3138,10.10608,8.21724,1.58605,68.88611,29.32411,89.36276,33.67862
2018-05-09 19:11:00,863033069630348230,0.0,8.96312,11.51147,9.99418,11.22096,7.77235,0.02373,57.11038,28.65044,61.49111,14.34305
2018-05-09 19:12:00,359043379931766734,1.0,8.46906,11.41468,13.53171,11.96217,13.46724,0.00564,58.37841,28.48815,21.72649,76.24092
2018-05-09 19:13:00,359043379931766700,0.0,13.46959,8.77473,8.80553,13.0196,12.46948,0.00651,37.20683,17.9228,80.98902,21.76099
2018-05-09 19:14:00,3590433799317662444,1.0,11.80699,13.06145,13.64093,5.04786,5.85288,0.05776,57.19456,1.46963,5.72289,60.82301
2018-05-09 19:15:00,3590433799317661933,1.0,12.78396,15.67554,6.29126,14.78223,8.58212,0.06692,70.3109,61.91196,14.11248,4.13279
2018-05-09 19:16:00,8630330696303481768,1.0,7.81651,10.84109,10.91883,7.42913,15.83972,0.02206,50.93397,45.85748,61.94332,6.12775
2018-05-09 19:17:00,3590433799317661982,1.0,14.59056,13.5053,8.68398,6.16642,10.14124,0.00028,55.00345,92.86521,73.33463,42.05775
2018-05-09 19:18:00,863033069630348685,1.0,7.98412,11.98715,14.89625,7.26408,11.22917,0.02108,63.81366,75.67777,17.00084,36.24517
2018-05-09 19:19:00,3590433799317662345,1.0,8.40658,10.33713,13.40306,7.595,12.3716,0.00537,69.79922,1.52933,62.1254,87.33938
2018-05-09 19:20:00,8630330696303481065,1.0,12.92212,9.95955,13.54845,8.86198,10.22922,0.05932,45.05986,29.40374,78.89639,29.39251
2018-05-09 19:21:00,8630330696303482220,0.0,9.21607,15.67594,11.86808,11.05745,10.2395,0.03086,58.03878,97.63716,55.78677,54.03401
2018-05-09 19:22:00,359043379931766619,1.0,12.54743,11.44617,6.90446,12.97214,10.32704,0.16809,65.71202,75.15736,22.85299,3.14236
2018-05-09 19:23:00,3590433799317662444,0.0,4.15189,18.47217,14.77441,13.39127,7.82528,0.00062,48.83047,62.40668,85.88439,38.01291
2018-05-09 19:24:00,863033069630348966,1.0,10.45068,11.49146,10.13951,4.83785,10.48226,0.4239,42.91399,79.33934,15.51088,69.79948
2018-05-09 19:25:00,3590433799317661792,1.0,8.91605,11.64106,13.29496,11.99701,10.87347,0.03477,53.89897,51.03764,52.90914,23.20451
2018-05-09 19:26:00,3590433799317661750,1.0,13.11659,14.24936,9.9443,10.62207,7.51514,0.00263,41.88913,81.64174,94.23794,78.51651
2018-05-09 19:27:00,359043379931766114,0.0,12.39477,6.86418,9.09978,13.15003,11.78532,0.01343,51.89638,0.54229,76.30525,12.59706
2018-05-09 19:28:00,8630330696303481768,1.0,9.41203,12.95444,12.86155,7.27395,12.96434,0.00417,57.92568,80.10453,9.33203,50.72763
2018-05-09 19:29:00,863033069630348818,1.0,11.98486,14.5722,9.63492,9.11908,7.90656,0.0074,67.50496,23.8938,31.58972,23.6121
2018-05-09 19:30:00,863033069630348784,1.0,9.89175,13.41707,11.27105,7.91482,12.99879,0.00197,71.80538,7.33797,24.08643,48.11828
2018-05-09 19:31:00,3590433799317661685,1.0,10.78227,13.40083,8.85065,6.77694,11.15804,0.01749,45.54533,91.89584,16.62402,8.09116
2018-05-09 19:32:00,8630330696303481743,1.0,12.47477,13.30293,11.01106,7.67927,6.60658,0.00959,36.94742,22.55222,9.81295,48.15988
2018-05-09 19:33:00,863033069630348347,1.0,10.34683,14.42607,13.03439,9.65805,13.39327,0.01955,58.82657,1.22805,87.41236,27.08117
2018-05-09 19:34:00,359043379931766684,1.0,8.93906,15.0069,15.03003,10.83237,10.65876,0.01117,74.73437,22.60465,1.2924,58.60168
2018-05-09 19:35:00,3590433799317662337,1.0,12.68511,11.83236,7.16473,7.84367,9.1986,0.01514,42.67458,5.24629,60.50239,95.89179
2018-05-09 19:36:00,863033069630348941,1.0,7.35686,11.0397,11.35017,6.20444,15.21572,0.00249,32.78797,54.97046,65.62049,88.00905
2018-05-09 19:37:00,3590433799317661057,1.0,12.91084,10.377,6.81679,6.88459,12.8778,0.12685,37.72122,51.81263,30.86831,38.95521
2018-05-09 19:38:00,863033069630348594,0.0,9.99641,6.67326,7.72845,11.8872,10.14346,0.26949,61.43158,42.46307,81.46199,82.85352
2018-05-09 19:39:00,3590433799317662105,0.0,10.82592,12.2343,12.19348,7.1154,12.1148,0.04293,38.76837,17.40371,96.12237,87.70009
2018-05-09 19:40:00,3590433799317661578,1.0,7.48779,10.64735,11.57323,8.51494,15.99179,0.01531,46.42317,82.70369,19.96406,55.70614
2018-05-09 19:41:00,3590433799317662287,1.0,11.58879,12.01982,12.24818,10.2013,11.05628,0.18911,48.10483,49.84551,83.99619,94.00132
2018-05-09 19:42:00,3590433799317662097,0.0,11.39391,12.27016,9.24671,12.27722,10.69823,0.00992,44.58759,23.72272,77.72745,85.49322
2018-05-09 19:43:00,8630330696303481677,1.0,6.58074,16.29028,11.31319,9.42405,15.86701,0.3354,55.67727,89.60645,5.5232,53.12898
2018-05-09 19:44:00,8630330696303482279,0.0,12.68172,4.37554,5.17331,11.71249,10.15211,0.12302,64.18518,29.91261,1.23578,85.54299
