latitude	longitude	store_name	code	location	imei
-1.26424	104.09701	Simpang	ID	Asia/Jakarta	3590433799317661024
49.41029	38.15035	Svatove	UA	Europe/Zaporozhye	8630330696303481867
38.07789	13.44275	Villabate	IT	Europe/Rome	8630330696303481099
34.8825	128.62667	Sinhyeon	KR	Asia/Seoul	3590433799317662477
54.39304	53.26023	Bavly	RU	Europe/Moscow	8630330696303482188
52.86147	9.5926	Walsrode	DE	Europe/Berlin	863033069630348677
50.26729	-119.27337	Vernon	CA	America/Vancouver	359043379931766890
50.598427	13.610242	Litvínov	CZ	Europe/Prague	3590433799317662469
-31.95224	115.8614	Perth	AU	Australia/Perth	3590433799317662196
42.7	27.25	Aytos	BG	Europe/Sofia	3590433799317662006
29.38242	70.91106	Alipur	PK	Asia/Karachi	3590433799317661230
-0.35817	42.54536	Kismayo	SO	Africa/Mogadishu	8630330696303481701
32.9156	-117.14392	Mira Mesa	US	America/Los_Angeles	8630330696303481883
52.47774	10.5511	Gifhorn	DE	Europe/Berlin	863033069630348875
28.90054	-81.26367	Deltona	US	America/New_York	8630330696303481834
-7.0981	109.3243	Randudongkal	ID	Asia/Jakarta	863033069630348792
50.511002	14.150558	Terezín	CZ	Europe/Prague	8630330696303482121
40.81	-73.9625	Morningside Heights	US	America/New_York	863033069630348214
51.168	7.973	Finnentrop	DE	Europe/Berlin	8630330696303481644
32.61603	44.02488	Karbala	IQ	Asia/Baghdad	863033069630348339
55.1904	30.2049	Vitebsk	BY	Europe/Minsk	3590433799317661339
35.815	139.6853	Shimotoda	JP	Asia/Tokyo	863033069630348651
55.63711	37.38115	Solntsevo	RU	Europe/Moscow	3590433799317661081
-6.8	39.25	Magomeni	TZ	Africa/Dar_es_Salaam	359043379931766155
21.34222	71.30633	Kundla	IN	Asia/Kolkata	3590433799317661719
-33.79176	151.08057	Eastwood	AU	Australia/Sydney	8630330696303482295
51.03427	5.37429	Houthalen	BE	Europe/Brussels	359043379931766890
-19.32556	-41.25528	Resplendor	BR	America/Sao_Paulo	359043379931766668
13.51825	99.95469	Damnoen Saduak	TH	Asia/Bangkok	863033069630348800
49.03685	8.70745	Bretten	DE	Europe/Berlin	863033069630348206
13.65805	102.56365	Paoy Paet	KH	Asia/Phnom_Penh	8630330696303482139
-23.85972	35.34722	Maxixe	MZ	Africa/Maputo	8630330696303481321
48.8449	17.22635	Skalica	SK	Europe/Bratislava	863033069630348701
35.6803	51.0193	Shahre Jadide Andisheh	IR	Asia/Tehran	8630330696303481164
43.62558	13.39954	Falconara Marittima	IT	Europe/Rome	3590433799317661750
17.34769	78.55757	Lal Bahadur Nagar	IN	Asia/Kolkata	3590433799317662220
-4.42472	-41.45861	Pedro II	BR	America/Fortaleza	3590433799317662089
50.5107	18.30056	Strzelce Opolskie	PL	Europe/Warsaw	3590433799317661156
-26.22861	-52.67056	Pato Branco	BR	America/Sao_Paulo	359043379931766841
15.58552	102.42587	Bua Yai	TH	Asia/Bangkok	8630330696303481446
-37.88333	145.06667	Carnegie	AU	Australia/Melbourne	8630330696303481750
50.76306	-1.29772	Cowes	GB	Europe/London	3590433799317661586
10.63504	-85.43772	Liberia	CR	America/Costa_Rica	3590433799317662469
52.4089	31.3237	Dobrush	BY	Europe/Minsk	3590433799317662311
23.15678	-81.24441	Varadero	CU	America/Havana	863033069630348388
12.95629	78.27539	Robertsonpet	IN	Asia/Kolkata	3590433799317662303
43.91452	-69.96533	Brunswick	US	America/New_York	8630330696303482394
-10.91722	-37.65	Lagarto	BR	America/Maceio	863033069630348198
41.92361	20.91361	Bogovinje	MK	Europe/Skopje	3590433799317661511
6.8485	3.64633	Shagamu	NG	Africa/Lagos	3590433799317661651
6.84019	79.87116	Dehiwala-Mount Lavinia	LK	Asia/Colombo	8630330696303481040
45.49428	-122.86705	Aloha	US	America/Los_Angeles	3590433799317662121
23.18	88.58	Aistala	IN	Asia/Kolkata	8630330696303481750
46.09273	-88.64235	Iron River	US	America/Menominee	359043379931766692
9.92787	-84.13722	San Rafael	CR	America/Costa_Rica	8630330696303482220
14.0823	98.19151	Dawei	MM	Asia/Yangon	8630330696303481792
22.75218	72.68533	Kheda	IN	Asia/Kolkata	8630330696303481107
51.08468	7.11393	Burscheid	DE	Europe/Berlin	3590433799317662451
29.69221	72.54566	Hasilpur	PK	Asia/Karachi	3590433799317661677
6.46346	-2.31938	Bibiani	GH	Africa/Accra	8630330696303481149
9.6531	124.3697	Jagna	PH	Asia/Manila	8630330696303482345
27.92333	118.53333	Pucheng	CN	Asia/Shanghai	8630330696303481057
56.85836	35.90057	Tver	RU	Europe/Moscow	8630330696303482238
23.73333	114.68333	Heyuan	CN	Asia/Shanghai	359043379931766692
25.95533	68.88871	Jhol	PK	Asia/Karachi	8630330696303481487
1.6	103.81667	Ulu Tiram	MY	Asia/Kuala_Lumpur	3590433799317662204
59.33333	18.28333	Boo	SE	Europe/Stockholm	8630330696303481727
-33.38056	-56.52361	Durazno	UY	America/Montevideo	8630330696303481735
50.72043	11.34046	Rudolstadt	DE	Europe/Berlin	863033069630348693
32.35126	-95.30106	Tyler	US	America/Chicago	3590433799317662014
10.13361	124.84472	Maasin	PH	Asia/Manila	3590433799317661230
11.85	38.01667	Debre Tabor	ET	Africa/Addis_Ababa	863033069630348388
-4.5833	15.16554	Kasangulu	CD	Africa/Kinshasa	359043379931766080
13.8196	100.04427	Nakhon Pathom	TH	Asia/Bangkok	863033069630348453
52.31333	6.92917	Oldenzaal	NL	Europe/Amsterdam	3590433799317661685
26.2173	-80.22588	North Lauderdale	US	America/New_York	8630330696303481289
-27.50578	153.10236	Carindale	AU	Australia/Brisbane	863033069630348958
6.95194	121.96361	Recodo	PH	Asia/Manila	359043379931766437
41.8542	-87.66561	Lower West Side	US	America/Chicago	359043379931766635
27.34089	117.4831	Shaowu	CN	Asia/Shanghai	8630330696303481180
34.56861	105.89333	Beidao	CN	Asia/Shanghai	359043379931766049
-7.60361	37.00438	Kidodi	TZ	Africa/Dar_es_Salaam	359043379931766833
27.34089	117.4831	Shaowu	CN	Asia/Shanghai	3590433799317661669
33.41012	-91.06177	Greenville	US	America/Chicago	359043379931766577
-21.44345	-65.71875	Tupiza	BO	America/La_Paz	359043379931766205
42.55308	-87.93341	Pleasant Prairie	US	America/Chicago	8630330696303481404
18.03496	-66.8499	Yauco	PR	America/Puerto_Rico	359043379931766692
34.31	-2.16	Jerada	MA	Africa/Casablanca	359043379931766858
59.37722	28.19028	Narva	EE	Europe/Tallinn	3590433799317661917
36.06523	-119.01677	Porterville	US	America/Los_Angeles	359043379931766734
21.46527	83.97573	Sambalpur	IN	Asia/Kolkata	359043379931766577
39.96097	-75.60804	West Chester	US	America/New_York	8630330696303481560
-33.88096	151.07986	Strathfield	AU	Australia/Sydney	863033069630348131
50.511002	14.150558	Terezín	CZ	Europe/Prague	863033069630348537
50.7236	-3.52751	Exeter	GB	Europe/London	359043379931766874
53.43333	-7.95	Athlone	IE	Europe/Dublin	3590433799317661966
-22.9	44.53333	Sakaraha	MG	Indian/Antananarivo	863033069630348891
40.66482	122.22833	Yingkou	CN	Asia/Shanghai	863033069630348776
49.07866	30.96755	Zvenihorodka	UA	Europe/Kyiv	8630330696303481453
-22.92306	-53.13722	Loanda	BR	America/Sao_Paulo	8630330696303481149
28.15112	-82.46148	Lutz	US	America/New_York	863033069630348420
50.88506	4.07601	Denderleeuw	BE	Europe/Brussels	359043379931766965
17.54907	82.85749	Elamanchili	IN	Asia/Kolkata	8630330696303481099
-11.48472	-37.93278	Rio Real	BR	America/Bahia	3590433799317661867
33.3213	130.94098	Hita	JP	Asia/Tokyo	3590433799317662410
11.50526	77.23826	Sathyamangalam	IN	Asia/Kolkata	863033069630348628
43.32686	-2.98884	Leioa	ES	Europe/Madrid	359043379931766700
23.07492	88.28637	Pandua	IN	Asia/Kolkata	8630330696303481008
43.11667	1.6	Pamiers	FR	Europe/Paris	8630330696303481610
31.96258	73.97117	Naushahra Virkan	PK	Asia/Karachi	359043379931766999
45.16024	-93.08883	Lino Lakes	US	America/Chicago	359043379931766429
12.12278	-61.62498	Grenville	GD	America/Grenada	8630330696303482089
-1.6	103.61667	Jambi City	ID	Asia/Jakarta	359043379931766957
3.31332	117.59152	Tarakan	ID	Asia/Makassar	3590433799317662485
29.53885	-95.44744	Fresno	US	America/Chicago	3590433799317661271
-22.92306	-53.13722	Loanda	BR	America/Sao_Paulo	359043379931766049
23.15678	-81.24441	Varadero	CU	America/Havana	359043379931766064
11.86064	9.0027	Gaya	NG	Africa/Lagos	3590433799317662295
12.37169	123.62494	Masbate	PH	Asia/Manila	3590433799317662212
53.43333	-7.95	Athlone	IE	Europe/Dublin	3590433799317661628
51.12794	4.21372	Temse	BE	Europe/Brussels	359043379931766973
-16.25	-69.08333	Yunguyo	PE	America/Lima	8630330696303481297
3.51667	11.5	Mbalmayo	CM	Africa/Douala	8630330696303481230
33.37526	74.3092	Rajaori	IN	Asia/Kolkata	8630330696303482493
31.96258	73.97117	Naushahra Virkan	PK	Asia/Karachi	863033069630348990
55.39485	43.83992	Arzamas	RU	Europe/Moscow	359043379931766007
44.80477	-0.59543	Talence	FR	Europe/Paris	8630330696303482287
42.52787	-70.92866	Peabody	US	America/New_York	359043379931766122
-6.25	38.66667	Mvomero	TZ	Africa/Dar_es_Salaam	863033069630348636
39.72943	-104.83192	Aurora	US	America/Denver	3590433799317662303
38.07789	13.44275	Villabate	IT	Europe/Rome	8630330696303482022
14.0823	98.19151	Dawei	MM	Asia/Yangon	3590433799317661875
50.75767	-1.5443	Lymington	GB	Europe/London	3590433799317661222
35.815	139.6853	Shimotoda	JP	Asia/Tokyo	863033069630348651
-3.14306	-58.44417	Itacoatiara	BR	America/Manaus	8630330696303481040
10.15031	-73.9614	El Copey	CO	America/Bogota	863033069630348198
34.61667	135.6	Yao	JP	Asia/Tokyo	3590433799317661446
-17.83333	48.41667	Ambatondrazaka	MG	Indian/Antananarivo	3590433799317661081
40.64621	-73.97069	Kensington	US	America/New_York	863033069630348933
-37.9	145.18333	Wheelers Hill	AU	Australia/Melbourne	3590433799317661560
52.4089	31.3237	Dobrush	BY	Europe/Minsk	8630330696303481024
14.66	120.56528	Pilar	PH	Asia/Manila	8630330696303481024
19.04222	-98.11889	Casa Blanca	MX	America/Mexico_City	863033069630348750
50.20528	19.27498	Jaworzno	PL	Europe/Warsaw	863033069630348156
-4.24444	-42.29444	Barras	BR	America/Fortaleza	863033069630348180
45.40008	-73.58248	Sainte-Catherine	CA	America/Toronto	8630330696303481552
33.98154	-81.23621	Lexington	US	America/New_York	3590433799317661941
37.30553	120.82747	Zhuangyuan	CN	Asia/Shanghai	8630330696303481214
8.48714	-13.2356	Freetown	SL	Africa/Freetown	8630330696303482428
37.74615	-25.66689	Ponta Delgada	PT	Atlantic/Azores	8630330696303482279
34.9	137.5	Shinshiro	JP	Asia/Tokyo	359043379931766122
41.24255	-82.61573	Norwalk	US	America/New_York	8630330696303482246
53.53041	43.67663	Nizhniy Lomov	RU	Europe/Moscow	863033069630348560
37.71715	-122.40433	Visitacion Valley	US	America/Los_Angeles	863033069630348123
54.48147	53.47103	Oktyabr‚Äôskiy	RU	Asia/Yekaterinburg	8630330696303481800
35.8	137.23333	Gero	JP	Asia/Tokyo	3590433799317661370
9.89206	43.38531	Baki	SO	Africa/Mogadishu	3590433799317661693
47.64995	-117.23991	Opportunity	US	America/Los_Angeles	863033069630348644
48.52961	12.16179	Landshut	DE	Europe/Berlin	3590433799317662188
41.41204	2.18247	el Camp de l'Arpa del Clot	ES	Europe/Madrid	3590433799317661677
-33.88096	151.07986	Strathfield	AU	Australia/Sydney	3590433799317661032
41.92361	20.91361	Bogovinje	MK	Europe/Skopje	3590433799317662014
-7.54972	110.71639	Ngemplak	ID	Asia/Jakarta	8630330696303481321
53.81667	-3.05	Blackpool	GB	Europe/London	8630330696303481925
-8.05389	-34.88111	Recife	BR	America/Recife	3590433799317661818
51.65	-0.2	Barnet	GB	Europe/London	8630330696303482030
33.14447	47.3799	Darreh Shahr	IR	Asia/Tehran	8630330696303481057
23.0072	-82.4017	Boyeros	CU	America/Havana	359043379931766114
-22.45667	-47.53028	Santa Gertrudes	BR	America/Sao_Paulo	8630330696303481917
50.76306	-1.29772	Cowes	GB	Europe/London	359043379931766239
53.43333	-7.95	Athlone	IE	Europe/Dublin	3590433799317662493
45.4473	-73.75335	Dorval	CA	America/Toronto	359043379931766155
45.40008	-73.58248	Sainte-Catherine	CA	America/Toronto	8630330696303481107
55.54028	89.20083	Sharypovo	RU	Asia/Krasnoyarsk	3590433799317662394
51.84819	1.26738	Walton-on-the-Naze	GB	Europe/London	863033069630348230
-21.15	46.58333	Ikalamavony	MG	Indian/Antananarivo	863033069630348578
25.13915	73.06784	Sheoganj	IN	Asia/Kolkata	3590433799317661750
34.4833	136.84186	Toba	JP	Asia/Tokyo	3590433799317661925
28.88162	120.03308	Guli	CN	Asia/Shanghai	8630330696303481032
34.09611	-118.10583	San Gabriel	US	America/Los_Angeles	359043379931766759
-37.9	145.18333	Wheelers Hill	AU	Australia/Melbourne	8630330696303481925
49.88307	-119.48568	Kelowna	CA	America/Vancouver	8630330696303482089
53.43333	-7.95	Athlone	IE	Europe/Dublin	3590433799317661578
55.85	37.56667	Likhobory	RU	Europe/Moscow	8630330696303482444
-27.50578	153.10236	Carindale	AU	Australia/Brisbane	8630330696303481297
53.93361	37.92792	Kireyevsk	RU	Europe/Moscow	863033069630348503
65.84811	24.14662	Tornio	FI	Europe/Helsinki	8630330696303482378
45.49428	-122.86705	Aloha	US	America/Los_Angeles	863033069630348396
33.86419	48.26258	Aleshtar	IR	Asia/Tehran	3590433799317661479
22.83957	91.84128	Manikchari	BD	Asia/Dhaka	3590433799317662097
46.51872	86.00214	Hoxtolgay	CN	Asia/Urumqi	3590433799317662204
6.25947	102.05461	Tak Bai	TH	Asia/Bangkok	863033069630348081
51.44889	5.51978	Tongelre	NL	Europe/Amsterdam	3590433799317661131
38.07789	13.44275	Villabate	IT	Europe/Rome	8630330696303481453
48.28259	9.72749	Ehingen	DE	Europe/Berlin	3590433799317662493
51.84819	1.26738	Walton-on-the-Naze	GB	Europe/London	359043379931766221
-24.19436	29.00974	Mokopane	ZA	Africa/Johannesburg	3590433799317661099
43.11667	1.6	Pamiers	FR	Europe/Paris	3590433799317661628
48.8449	17.22635	Skalica	SK	Europe/Bratislava	359043379931766395
33.50921	-111.89903	Scottsdale	US	America/Phoenix	3590433799317661479
19.21667	73.08333	Dombivli	IN	Asia/Kolkata	359043379931766288
22.49396	-105.36369	Acaponeta	MX	America/Mazatlan	359043379931766213
6.46346	-2.31938	Bibiani	GH	Africa/Accra	359043379931766783
-33.59217	-70.6996	San Bernardo	CL	America/Santiago	863033069630348826
22.49396	-105.36369	Acaponeta	MX	America/Mazatlan	3590433799317661412
18.00747	-76.78319	New Kingston	JM	America/Jamaica	8630330696303482014
-1.6	103.61667	Jambi City	ID	Asia/Jakarta	359043379931766320
19.30157	72.85107	Bhayandar	IN	Asia/Kolkata	8630330696303482287
-10.33333	39.28333	Nyangao	TZ	Africa/Dar_es_Salaam	359043379931766585
-33.38056	-56.52361	Durazno	UY	America/Montevideo	8630330696303481974
-10.91111	-37.07167	Aracaju	BR	America/Maceio	3590433799317661776
41.48199	-81.79819	Lakewood	US	America/New_York	8630330696303481719
44.99012	-123.02621	Keizer	US	America/Los_Angeles	863033069630348495
37.60876	-77.37331	Mechanicsville	US	America/New_York	8630330696303482360
43.61058	1.33467	Colomiers	FR	Europe/Paris	8630330696303481958
52.09	5.23333	Zeist	NL	Europe/Amsterdam	8630330696303481404
20.88953	-156.47432	Kahului	US	Pacific/Honolulu	3590433799317661628
9.89206	43.38531	Baki	SO	Africa/Mogadishu	8630330696303482139
15.5439	73.7553	Calangute	IN	Asia/Kolkata	359043379931766551
33.72255	-116.37697	Palm Desert	US	America/Los_Angeles	863033069630348552
40.72586	8.55552	Sassari	IT	Europe/Rome	8630330696303481347
50.82882	-0.32247	Lancing	GB	Europe/London	3590433799317662386
54.60528	18.34717	Reda	PL	Europe/Warsaw	359043379931766247
39.09112	-94.41551	Independence	US	America/Chicago	863033069630348032
5.27247	-3.59625	Bonoua	CI	Africa/Abidjan	8630330696303481362
52.71083	5.74861	Emmeloord	NL	Europe/Amsterdam	863033069630348776
42	21.32778	Saraj	MK	Europe/Skopje	8630330696303482402
6.95194	121.96361	Recodo	PH	Asia/Manila	863033069630348842
41.24255	-82.61573	Norwalk	US	America/New_York	3590433799317661487
20.74122	-100.44843	Santa Rosa Jauregui	MX	America/Mexico_City	3590433799317661446
42.64685	-5.55835	Villaquilambre	ES	Europe/Madrid	3590433799317661966
32.65246	51.67462	Isfahan	IR	Asia/Tehran	863033069630348628
-7.54972	110.71639	Ngemplak	ID	Asia/Jakarta	863033069630348479
51.47805	6.8625	Oberhausen	DE	Europe/Berlin	8630330696303481016
-22.9	44.53333	Sakaraha	MG	Indian/Antananarivo	863033069630348271
49.593777	17.250879	Olomouc	CZ	Europe/Prague	8630330696303481362
50.82882	-0.32247	Lancing	GB	Europe/London	8630330696303481875
35	136.51667	Komono	JP	Asia/Tokyo	863033069630348966
20.88098	75.11937	Parola	IN	Asia/Kolkata	3590433799317661644
49.183239	15.454273	Telč	CZ	Europe/Prague	8630330696303482089
46.1351	-60.1831	Sydney	CA	America/Glace_Bay	8630330696303481826
-25.42944	-50.00639	Palmeira	BR	America/Sao_Paulo	359043379931766007
51.84819	1.26738	Walton-on-the-Naze	GB	Europe/London	8630330696303481107
41.80753	-87.65644	New City	US	America/Chicago	863033069630348917
22.49396	-105.36369	Acaponeta	MX	America/Mazatlan	8630330696303481339
36.20829	-115.98391	Pahrump	US	America/Los_Angeles	863033069630348206
40.53123	17.58522	Francavilla Fontana	IT	Europe/Rome	863033069630348719
52.59319	13.32127	Wittenau	DE	Europe/Berlin	3590433799317661362
39.96348	-4.83076	Talavera de la Reina	ES	Europe/Madrid	8630330696303481586
46.7055	38.2739	Yeysk	RU	Europe/Moscow	8630330696303482089
33.41012	-91.06177	Greenville	US	America/Chicago	863033069630348461
41.09822	120.74792	Nanpiao	CN	Asia/Shanghai	863033069630348784
51.168	7.973	Finnentrop	DE	Europe/Berlin	3590433799317662485
-7.51611	109.05389	Wangon	ID	Asia/Jakarta	359043379931766221
17.94979	-94.91386	Acayucan	MX	America/Mexico_City	359043379931766692
55.75556	60.70278	Ozersk	RU	Asia/Yekaterinburg	863033069630348198
-6.91806	106.92667	Sukabumi	ID	Asia/Jakarta	359043379931766270
32.52515	-93.75018	Shreveport	US	America/Chicago	8630330696303481115
39.22493	42.85693	Patnos	TR	Europe/Istanbul	8630330696303481529
36.92574	14.72443	Ragusa	IT	Europe/Rome	8630330696303481479
4.92675	6.26764	Yenagoa	NG	Africa/Lagos	359043379931766007
39.71734	-74.96933	Sicklerville	US	America/New_York	863033069630348651
11.93381	79.82979	Puducherry	IN	Asia/Kolkata	8630330696303481040
-25.42778	-49.27306	Curitiba	BR	America/Sao_Paulo	863033069630348503
30.75545	20.22625	Ajdabiya	LY	Africa/Tripoli	359043379931766023
39.78504	-85.76942	Greenfield	US	America/Indiana/Indianapolis	863033069630348339
-2.90055	-79.00453	Cuenca	EC	America/Guayaquil	3590433799317661073
58.7002	59.4839	Kachkanar	RU	Asia/Yekaterinburg	8630330696303481396
50.598427	13.610242	Litvínov	CZ	Europe/Prague	3590433799317661990
45.50369	11.412	Montecchio Maggiore-Alte Ceccato	IT	Europe/Rome	8630330696303482170
0.49113	29.47306	Beni	CD	Africa/Lubumbashi	8630330696303481792
27.71809	-82.35176	Sun City Center	US	America/New_York	3590433799317661305
54.8421	46.5813	Alatyr‚Äô	RU	Europe/Moscow	8630330696303481784
51.82721	107.60627	Ulan-Ude	RU	Asia/Irkutsk	8630330696303481693
-22.92306	-53.13722	Loanda	BR	America/Sao_Paulo	863033069630348164
35.8	137.23333	Gero	JP	Asia/Tokyo	359043379931766213
-19.7625	-44.31389	Esmeraldas	BR	America/Sao_Paulo	863033069630348537
45.53069	9.40531	Gorgonzola	IT	Europe/Rome	3590433799317661404
26.67319	31.4976	Juhaynah	EG	Africa/Cairo	863033069630348792
53.93361	37.92792	Kireyevsk	RU	Europe/Moscow	863033069630348354
9.6531	124.3697	Jagna	PH	Asia/Manila	8630330696303482436
23.1959	86.51499	Kenda	IN	Asia/Kolkata	863033069630348438
7.6	4.18333	Olupona	NG	Africa/Lagos	3590433799317661081
26.32293	91.00632	Barpeta	IN	Asia/Kolkata	359043379931766080
40.24537	-75.64963	Pottstown	US	America/New_York	863033069630348701
41.72059	-87.70172	Evergreen Park	US	America/Chicago	359043379931766759
41.09246	45.36561	Qazax	AZ	Asia/Baku	863033069630348305
41.27194	123.17306	Liaoyang	CN	Asia/Shanghai	8630330696303482105
-17.83333	48.41667	Ambatondrazaka	MG	Indian/Antananarivo	863033069630348412
18.03496	-66.8499	Yauco	PR	America/Puerto_Rico	3590433799317661792
36.65	138.31667	Suzaka	JP	Asia/Tokyo	3590433799317661420
18.20854	-71.10077	Santa Cruz de Barahona	DO	America/Santo_Domingo	359043379931766189
19.32889	-99.32556	San Lorenzo Acopilco	MX	America/Mexico_City	8630330696303481198
48.78232	9.17702	Stuttgart	DE	Europe/Berlin	8630330696303482055
34.85	117.33333	Taozhuang	CN	Asia/Shanghai	8630330696303481057
27.9247	78.40102	Chharra	IN	Asia/Kolkata	863033069630348750
41.8542	-87.66561	Lower West Side	US	America/Chicago	8630330696303481321
45.44694	8.62118	Novara	IT	Europe/Rome	3590433799317661099
33.95015	-118.03917	South Whittier	US	America/Los_Angeles	863033069630348081
40.65538	-74.38987	Scotch Plains	US	America/New_York	863033069630348560
61.78491	34.34691	Petrozavodsk	RU	Europe/Moscow	3590433799317662469
12.95629	78.27539	Robertsonpet	IN	Asia/Kolkata	863033069630348503
25.87972	-97.50417	Heroica Matamoros	MX	America/Matamoros	8630330696303481503
30.76468	74.12286	Kanganpur	PK	Asia/Karachi	3590433799317661016
42.64685	-5.55835	Villaquilambre	ES	Europe/Madrid	863033069630348370
49.195061	16.606836	Brno	CZ	Europe/Prague	3590433799317662386
23.15678	-81.24441	Varadero	CU	America/Havana	8630330696303481446
49.13645	8.91229	Eppingen	DE	Europe/Berlin	863033069630348321
20.88953	-156.47432	Kahului	US	Pacific/Honolulu	863033069630348321
41.63976	2.35739	Cardedeu	ES	Europe/Madrid	3590433799317661982
32.87533	71.57118	Daud Khel	PK	Asia/Karachi	3590433799317662030
-21.42917	-45.94722	Alfenas	BR	America/Sao_Paulo	863033069630348032
-1.63333	13.58357	Franceville	GA	Africa/Libreville	8630330696303481883
26.2649	81.54855	Jais	IN	Asia/Kolkata	8630330696303482063
43.86682	-79.2663	Markham	CA	America/Toronto	8630330696303481206
12.25282	79.41727	Gingee	IN	Asia/Kolkata	3590433799317661446
4.73245	-74.26419	Madrid	CO	America/Bogota	863033069630348685
44.99012	-123.02621	Keizer	US	America/Los_Angeles	3590433799317661438
27.85	112.9	Xiangtan	CN	Asia/Shanghai	863033069630348487
17.34769	78.55757	Lal Bahadur Nagar	IN	Asia/Kolkata	359043379931766726
49.97704	9.15214	Aschaffenburg	DE	Europe/Berlin	863033069630348354
40.93121	-73.89875	Yonkers	US	America/New_York	359043379931766783
10.31672	123.89071	Cebu City	PH	Asia/Manila	3590433799317662352
-7.57897	112.23109	Diwek	ID	Asia/Jakarta	863033069630348750
12.04161	75.35927	Talipparamba	IN	Asia/Kolkata	8630330696303481032
26.44931	91.61356	Rangia	IN	Asia/Kolkata	863033069630348545
15.48131	-86.57415	Olanchito	HN	America/Tegucigalpa	863033069630348834
3.11988	35.59642	Lodwar	KE	Africa/Nairobi	3590433799317661974
16.75973	-93.11308	Tuxtla	MX	America/Mexico_City	3590433799317662238
33.72255	-116.37697	Palm Desert	US	America/Los_Angeles	863033069630348123
51.19139	6.51352	Korschenbroich	DE	Europe/Berlin	3590433799317662048
18.65297	-72.09391	Thomazeau	HT	America/Port-au-Prince	8630330696303481974
49.65186	26.97253	Krasyliv	UA	Europe/Kyiv	8630330696303482147
41.27194	123.17306	Liaoyang	CN	Asia/Shanghai	3590433799317661925
-2.90055	-79.00453	Cuenca	EC	America/Guayaquil	863033069630348206
53.95278	32.86389	Roslavl‚Äô	RU	Europe/Moscow	863033069630348263
43.62558	13.39954	Falconara Marittima	IT	Europe/Rome	8630330696303482352
39.09112	-94.41551	Independence	US	America/Chicago	3590433799317661248
45.79377	8.88104	Malnate	IT	Europe/Rome	863033069630348255
44.97639	19.61222	Sremska Mitrovica	RS	Europe/Belgrade	359043379931766288
12.35275	121.06761	San Jose	PH	Asia/Manila	8630330696303481701
32.65246	51.67462	Isfahan	IR	Asia/Tehran	359043379931766312
19.30157	72.85107	Bhayandar	IN	Asia/Kolkata	359043379931766551
19.8173	-97.35992	Teziutlan	MX	America/Mexico_City	8630330696303481438
34.15429	3.50309	Messaad	DZ	Africa/Algiers	8630330696303481685
-34.64167	-60.47389	Chacabuco	AR	America/Argentina/Buenos_Aires	359043379931766486
56.11281	69.49015	Ishim	RU	Asia/Yekaterinburg	863033069630348446
45.50369	11.412	Montecchio Maggiore-Alte Ceccato	IT	Europe/Rome	8630330696303482378
53.16167	6.76111	Hoogezand	NL	Europe/Amsterdam	3590433799317661453
12.74409	-8.07257	Kati	ML	Africa/Bamako	8630330696303481875
55.63711	37.38115	Solntsevo	RU	Europe/Moscow	8630330696303481917
46.23899	-63.13414	Charlottetown	CA	America/Halifax	359043379931766718
43.61058	1.33467	Colomiers	FR	Europe/Paris	8630330696303481388
41.57721	-93.71133	West Des Moines	US	America/Chicago	8630330696303482139
20.88953	-156.47432	Kahului	US	Pacific/Honolulu	359043379931766551
27.55898	68.21204	Larkana	PK	Asia/Karachi	8630330696303482113
43.11667	1.6	Pamiers	FR	Europe/Paris	8630330696303481271
27.9247	78.40102	Chharra	IN	Asia/Kolkata	3590433799317661008
51.40148	-1.32471	Newbury	GB	Europe/London	3590433799317662311
13.73417	-89.71472	Sonzacate	SV	America/El_Salvador	863033069630348073
40.67705	-73.89125	Cypress Hills	US	America/New_York	863033069630348313
23.04419	-82.00919	Jaruco	CU	America/Havana	8630330696303482329
50.06	43.2379	Mikhaylovka	RU	Europe/Volgograd	8630330696303482329
40.34912	-111.90466	Saratoga Springs	US	America/Denver	8630330696303482162
56.85836	35.90057	Tver	RU	Europe/Moscow	359043379931766361
48.28259	9.72749	Ehingen	DE	Europe/Berlin	8630330696303481693
45.47885	133.42825	Lesozavodsk	RU	Asia/Vladivostok	3590433799317661545
55.82885	-4.21376	Rutherglen	GB	Europe/London	863033069630348255
32.42067	-104.22884	Carlsbad	US	America/Denver	3590433799317662071
23.15678	-81.24441	Varadero	CU	America/Havana	863033069630348388
-4.83	29.65806	Mwandiga	TZ	Africa/Dar_es_Salaam	8630330696303481644
36.20829	-115.98391	Pahrump	US	America/Los_Angeles	359043379931766866
51.12794	4.21372	Temse	BE	Europe/Brussels	863033069630348081
55.63711	37.38115	Solntsevo	RU	Europe/Moscow	3590433799317661735
54.58048	16.86194	Ustka	PL	Europe/Warsaw	3590433799317661024
52.47774	10.5511	Gifhorn	DE	Europe/Berlin	3590433799317661040
43.67681	4.63031	Arles	FR	Europe/Paris	863033069630348354
6.8485	3.64633	Shagamu	NG	Africa/Lagos	3590433799317662261
42.97086	-82.42491	Port Huron	US	America/Detroit	3590433799317661560
51.39148	-0.29825	Surbiton	GB	Europe/London	8630330696303481297
18.03496	-66.8499	Yauco	PR	America/Puerto_Rico	8630330696303481388
53.93361	37.92792	Kireyevsk	RU	Europe/Moscow	8630330696303482352
12.74409	-8.07257	Kati	ML	Africa/Bamako	8630330696303481099
