ts	imei	mwra	p.android.documentsui	p.android.packageinstaller	p.android.chrome	p.android.gm	p.android.settings	p.system	p.android.externalstorage	p.browser.provider	p.katana	p.android.gms	p.dogalize	p.notifier	p.android.vending	p.olauncher	p.inputmethod.latin	p.gms.persistent	p.google	p.android.defcontainer	p.simulator	p.process.gapps
2018-05-11 07:44:00	863033069630348057	1.00000	11.24054	10.18687	9.31844	11.71265	9.82015	10.92776	12.14879	44.46129	48.06078	49.09040	41.52113	92.24686	81.25588	11.65420	14.65392	70.71642	52.26037	18.67192	79.05354	83.67029
2018-05-11 07:45:00	8630330696303481065	0.00000	13.61503	15.97599	14.69312	9.80411	13.17725	12.95495	9.23863	60.67310	55.84538	49.95431	32.99065	7.98536	11.10797	67.93523	55.01506	15.80040	75.21587	45.61519	46.37736	26.21220
2018-05-11 07:46:00	8630330696303482378	1.00000	8.18760	14.58091	11.97174	14.33857	8.60146	10.01155	16.73848	38.55414	60.23299	73.92725	36.18825	47.58027	28.62323	57.17071	27.08236	46.94391	9.47687	41.02087	52.04408	69.07268
2018-05-11 07:47:00	3590433799317662071	0.00000	11.21969	10.24647	10.31843	9.55920	11.29379	11.41195	9.23434	43.46614	74.05957	42.78544	28.03327	90.26844	38.01251	92.17810	24.87912	89.91823	33.55731	2.14207	78.68575	15.77470
2018-05-11 07:48:00	8630330696303482188	0.00000	9.22610	15.33673	8.92919	13.48363	14.50387	13.36839	11.84694	45.55631	56.79896	36.72048	33.77903	92.48522	11.30904	52.78168	21.02087	90.69020	2.70597	49.63156	93.11801	71.59898
2018-05-11 07:49:00	8630330696303482493	1.00000	6.08160	10.06467	12.25220	11.37549	10.17642	6.27116	10.99374	52.17541	74.39173	43.07635	56.58110	31.84646	78.56424	95.11570	54.72010	32.23350	90.37201	85.29783	86.75833	51.68905
2018-05-11 07:50:00	3590433799317661438	1.00000	9.70144	14.36357	12.39108	14.70854	9.46958	6.82693	13.52693	59.04628	55.30994	37.92752	25.33307	76.67094	77.02178	94.19188	3.73358	50.45716	24.75063	78.77326	60.03066	67.79456
2018-05-11 07:51:00	359043379931766403	1.00000	7.33888	12.04011	10.40702	15.92090	11.38480	12.91924	11.64594	44.58583	46.26651	46.58836	63.33558	39.59232	91.36469	18.15038	42.58997	85.91449	91.66357	67.50317	65.32308	93.79331
2018-05-11 07:52:00	8630330696303481420	1.00000	6.69462	9.04147	9.77982	15.63156	10.41597	5.87365	12.09480	53.60440	47.21740	34.15227	55.83967	67.48880	73.11208	89.93744	98.47132	43.24302	1.20730	73.42016	20.36656	2.74002
2018-05-11 07:53:00	3590433799317661669	1.00000	8.92728	12.67475	7.65523	15.23690	9.08598	11.70428	9.58622	41.70703	54.70094	50.63857	52.16386	16.59854	65.62652	8.57279	94.81919	75.05026	9.14629	39.24529	65.04087	10.74805
2018-05-11 07:54:00	3590433799317661776	1.00000	10.70584	7.93434	9.13610	9.49131	8.24166	6.24432	13.81034	59.95419	63.90377	29.77610	67.91192	34.92541	60.19439	72.33439	52.69075	8.00952	64.32986	77.06087	43.57193	52.16371
2018-05-11 07:55:00	3590433799317661537	1.00000	10.83654	14.15359	9.27034	13.14080	11.80250	10.72139	10.15500	26.26918	37.83911	51.05429	38.85804	51.89903	90.38282	75.47988	28.94624	11.62483	26.65349	79.53727	8.45939	86.02839
2018-05-11 07:56:00	3590433799317662410	1.00000	6.77385	9.99361	9.57193	14.15332	7.86263	9.54116	12.49979	51.08136	76.80911	50.70649	43.95492	94.32388	34.57201	31.40658	63.61095	20.72108	0.86207	95.68670	54.18994	37.87549
2018-05-11 07:57:00	863033069630348537	0.00000	13.77829	12.12757	4.70168	7.58422	8.26577	13.61725	6.72882	42.22896	57.87328	36.76055	37.14982	30.16841	59.50808	25.96526	22.98292	87.92844	18.13700	89.08708	24.82531	43.56122
2018-05-11 07:58:00	359043379931766262	0.00000	11.11789	12.54502	11.71542	14.67017	8.79877	12.85476	7.57844	67.35642	57.23335	48.45804	43.53840	97.28399	1.09105	79.40330	54.80456	82.79979	10.56681	99.13231	1.53168	34.54045
2018-05-11 07:59:00	359043379931766122	1.00000	10.51107	11.70536	6.63760	11.54806	7.14777	9.32251	12.72399	71.56825	55.57145	38.17764	53.46271	48.42812	54.00975	92.65719	18.00487	89.43055	44.92562	18.30372	27.23959	19.16311
2018-05-11 08:00:00	3590433799317662006	1.00000	13.43852	16.71471	3.74312	9.29449	9.23632	6.78050	12.37099	20.08892	84.21205	45.27640	49.47907	9.17004	3.29397	53.83111	77.21949	14.38963	38.80855	86.02411	95.08199	25.91076
2018-05-11 08:01:00	359043379931766064	0.00000	13.84381	12.82991	10.69064	10.35815	6.43876	11.48476	12.55571	40.29029	51.31378	34.44466	32.31924	65.26374	79.51350	33.66542	94.74300	46.75205	7.76010	2.90808	59.45479	18.30015
2018-05-11 08:02:00	863033069630348644	1.00000	5.56392	11.98009	9.51117	13.52090	14.26882	13.38150	7.49528	36.93462	72.99690	50.69138	39.26614	22.15015	29.30862	79.74181	53.99925	43.06666	99.08238	95.94214	22.20205	53.57729
2018-05-11 08:03:00	8630330696303481834	0.00000	11.50005	11.51094	4.04655	7.04004	13.03447	16.27961	8.62838	65.84804	73.69137	45.28379	47.34435	47.47830	99.39412	12.19386	72.56044	29.66287	11.21956	87.68312	32.31630	89.75067
2018-05-11 08:04:00	3590433799317661586	0.00000	11.12421	12.10866	9.25248	7.60811	12.13418	14.07716	8.67058	63.46139	49.92542	29.91634	46.87076	92.37992	42.20295	88.59796	14.40108	35.72467	40.71417	31.77950	78.60108	38.79847
2018-05-11 08:05:00	3590433799317662238	0.00000	12.88125	14.10191	8.37978	5.53073	15.11397	15.92842	11.18848	98.81526	52.38284	56.56223	17.63944	72.39593	50.67630	54.11220	15.11947	17.83962	45.94567	59.89956	72.05795	29.26987
2018-05-11 08:06:00	3590433799317661008	0.00000	9.57347	11.73932	9.80414	8.87100	14.89127	13.78460	4.74764	44.66802	61.79076	50.89575	49.69043	27.64366	86.57951	97.75878	73.48899	11.03248	43.78842	25.75377	33.24964	71.96638
2018-05-11 08:07:00	3590433799317662113	0.00000	13.55857	14.86505	12.49344	8.48111	15.48156	17.58777	4.61624	36.53838	38.84446	26.26065	54.56209	33.04307	63.64933	33.56737	9.37379	40.92230	94.84976	80.10878	19.59283	25.88848
2018-05-11 08:08:00	359043379931766239	0.00000	7.54905	10.67150	10.15649	13.26961	11.80472	12.64309	8.01265	38.49708	59.01926	52.09201	32.49207	15.70109	81.06883	98.42766	96.93093	92.76513	25.79084	75.96512	12.22491	8.91529
2018-05-11 08:09:00	3590433799317661941	0.00000	13.95116	14.35100	11.05709	7.73252	14.02016	12.70491	9.99841	45.40078	58.37902	38.14508	22.35233	75.27238	6.62892	21.64509	46.11008	40.86713	98.70642	68.19106	1.57237	25.67542
2018-05-11 08:10:00	359043379931766411	1.00000	9.91919	12.58020	8.61743	13.54137	7.53814	5.51618	15.03146	56.83502	66.53548	42.75918	47.59895	91.93363	52.18613	10.17182	2.08722	90.92322	49.08856	12.19399	98.29629	33.59732
2018-05-11 08:11:00	3590433799317662154	1.00000	10.23773	13.01072	7.86004	11.85023	15.29175	15.52847	11.62754	38.76975	53.93372	52.75765	33.53137	2.29350	28.60384	67.69863	37.90616	89.51850	36.83543	11.45675	98.75111	40.59997
2018-05-11 08:12:00	3590433799317662303	0.00000	11.14033	12.33628	7.41783	9.03116	16.70044	13.61345	11.10180	57.27522	36.69008	64.23788	46.86048	46.38029	49.52266	75.95242	57.06661	71.11134	64.46803	70.42783	71.50471	58.92596
2018-05-11 08:13:00	863033069630348131	1.00000	7.67582	11.56207	10.12045	13.12401	10.98163	8.29507	10.10282	60.36302	38.03623	39.71329	42.90100	13.31828	12.31995	57.99756	98.33706	96.25075	56.18591	96.26104	31.28868	29.49628
2018-05-11 08:14:00	3590433799317662139	1.00000	9.39441	18.19668	8.07257	13.13253	11.37282	4.21876	11.35538	52.37147	50.64643	46.53390	52.76781	77.09689	82.49445	31.92989	72.86231	16.11913	11.04986	58.99603	78.39452	67.12787
2018-05-11 08:15:00	3590433799317661339	1.00000	9.26802	11.43482	10.62046	12.83900	14.42958	11.80585	9.05942	13.22537	50.97205	23.94188	16.94697	19.34024	16.42579	67.45227	43.30382	88.76372	46.03843	19.70328	31.86977	91.14166
2018-05-11 08:16:00	359043379931766031	1.00000	12.73056	11.86803	9.92378	13.51882	11.50998	11.06094	9.39901	67.44350	57.12653	36.49153	50.09393	12.56158	4.47021	64.18287	41.04269	37.19536	34.78394	58.93895	84.13874	23.46890
2018-05-11 08:17:00	863033069630348222	1.00000	8.97767	13.08621	8.37983	10.67326	8.95048	7.61465	11.17295	58.58955	56.32111	62.30033	45.77669	18.62450	20.46082	97.63725	52.98247	50.11394	43.04468	41.84824	19.79645	1.26449
2018-05-11 08:18:00	359043379931766908	1.00000	7.71966	11.24875	10.31690	14.29399	16.53846	13.10860	10.37178	52.18441	61.68726	45.32147	53.70645	79.46674	33.51955	32.82480	15.33644	21.92482	3.52176	14.23670	2.48177	93.92097
2018-05-11 08:19:00	8630330696303481347	0.00000	10.75020	11.51963	12.60561	9.21338	13.23121	11.67051	8.95799	33.51530	82.08981	51.24671	49.69993	79.90973	23.43240	54.15000	51.98104	14.49981	95.56503	48.34597	38.94960	56.11915
2018-05-11 08:20:00	3590433799317661123	0.00000	10.94411	12.08598	13.12060	9.46099	12.38654	14.55411	9.22450	10.15027	65.11901	44.75451	34.81429	4.20882	44.15613	60.00568	32.86694	44.54437	56.16126	70.35648	36.75163	28.54083
2018-05-11 08:21:00	3590433799317662089	0.00000	14.63813	12.72953	10.79986	7.96246	11.56535	12.15985	9.29066	45.45651	67.98825	67.38587	56.25849	88.66316	82.20600	40.49319	72.33489	21.53993	59.53162	35.98134	83.30608	25.70897
2018-05-11 08:22:00	8630330696303481859	0.00000	11.85714	12.58511	12.00716	10.84865	13.47426	11.69066	8.62190	42.47754	48.77378	64.92973	38.13352	82.60261	59.02755	91.74876	50.21103	87.82922	79.32947	4.17067	15.64848	51.57550
2018-05-11 08:23:00	8630330696303481289	0.00000	9.47046	12.69869	9.45556	13.95689	7.38723	11.79398	13.05075	58.99066	59.27304	40.60650	37.92648	58.20826	25.15306	77.09794	19.74073	88.93418	45.88358	46.77356	71.07824	36.97241
2018-05-11 08:24:00	8630330696303482113	1.00000	10.27060	14.08632	10.35794	11.10909	15.73438	11.15578	7.62845	55.70673	40.17544	40.04575	23.95032	60.36426	38.60508	0.01481	58.82410	23.17315	36.82791	23.79901	1.32380	87.08107
2018-05-11 08:25:00	8630330696303481917	1.00000	7.69544	10.03440	9.05196	13.56813	8.59980	6.91670	11.78379	64.63920	65.99528	18.88919	41.50861	36.16285	85.30154	42.05707	57.06208	6.25574	95.63812	29.51075	34.70621	60.63934
2018-05-11 08:26:00	3590433799317662220	0.00000	11.67004	10.21487	10.86916	10.83402	10.66984	11.98635	8.70553	38.28994	64.99311	37.52787	56.01201	12.21706	37.44389	88.16734	38.08653	17.82313	85.42694	63.77627	40.16488	67.16083
2018-05-11 08:27:00	8630330696303482212	1.00000	9.99588	13.76480	9.37883	12.32906	11.81625	13.57130	11.68131	51.69084	68.95955	58.68552	52.08805	51.08278	28.35044	65.99462	50.23709	80.78065	12.57717	57.27643	23.61931	61.94264
2018-05-11 08:28:00	3590433799317661875	1.00000	9.84727	13.41341	5.03489	10.48717	8.97035	8.55273	10.19303	75.17438	54.51110	49.71774	61.21072	35.43313	62.63137	80.87688	8.95193	2.55126	82.28049	41.24858	22.51935	15.17042
2018-05-11 08:29:00	863033069630348701	1.00000	8.08854	11.20544	9.37540	14.67562	15.36020	11.85593	9.54386	62.02912	51.99217	47.37872	38.78293	41.84715	9.68302	84.18514	20.63865	46.02040	55.13870	89.92701	9.60932	43.83635
2018-05-11 08:30:00	8630330696303481214	1.00000	12.55165	10.86119	8.24455	14.09340	7.91758	11.36040	13.79449	52.69597	53.46005	63.74092	35.12887	30.75426	87.52003	25.44689	17.93609	13.86118	17.65858	77.27385	62.40673	58.48324
2018-05-11 08:31:00	8630330696303481990	1.00000	7.05000	12.04538	12.43536	15.12986	12.03476	11.90871	8.62406	52.70950	43.26726	31.77493	39.82066	34.77315	31.58917	21.21482	21.77766	54.97012	69.83738	10.85486	66.20507	92.70846
2018-05-11 08:32:00	863033069630348370	0.00000	13.09671	15.10931	18.40019	10.82767	13.44325	9.94576	12.39818	68.76705	68.32828	32.03226	36.59499	42.00311	91.79601	82.92947	86.96641	49.56181	99.66635	0.27287	96.81648	24.40492
2018-05-11 08:33:00	359043379931766460	1.00000	7.57831	14.71001	8.45601	16.35929	6.56526	9.85365	13.71367	65.90076	46.39617	46.07320	38.16770	79.80554	48.30369	81.01220	34.98786	35.15183	4.10000	49.47971	10.95082	10.75894
2018-05-11 08:34:00	359043379931766130	1.00000	8.04028	11.76825	10.49538	13.19890	15.33121	11.69696	8.94395	52.12070	64.91318	37.71082	33.71125	75.83611	70.21976	13.59853	17.83501	90.70894	93.70862	16.97901	74.25661	88.62296
2018-05-11 08:35:00	359043379931766288	1.00000	8.25928	14.45936	8.43610	11.67304	7.30299	12.54875	14.30224	55.06106	84.27917	56.97619	31.46188	2.97409	95.92295	81.41370	37.50777	2.08449	75.65985	76.90961	27.76575	57.89672
2018-05-11 08:36:00	8630330696303482097	1.00000	9.05215	12.75975	9.56127	13.52684	10.87534	13.33831	10.28583	31.33582	43.20413	56.28795	45.98747	68.37075	17.24264	20.50384	77.99762	20.85959	0.21541	97.42914	66.26298	41.60791
2018-05-11 08:37:00	8630330696303482485	0.00000	15.09917	14.38071	15.85524	9.62973	14.10245	10.11786	11.28041	56.48917	59.40609	44.07667	49.39326	13.64475	11.24847	77.80079	51.80731	42.99432	55.56689	32.88269	5.38689	69.03158
2018-05-11 08:38:00	359043379931766171	1.00000	8.64461	12.34150	7.36629	13.18161	9.83672	8.85313	11.17190	49.70591	26.57239	43.98102	45.30055	34.77783	1.29477	61.45373	68.23064	34.35427	51.05637	58.38866	76.32187	7.48749
2018-05-11 08:39:00	3590433799317661495	1.00000	8.11692	10.57758	12.26073	13.45394	10.38488	13.00978	9.15984	45.31333	62.19224	30.00807	36.22791	36.85266	56.89706	87.41107	53.21817	9.72793	6.11287	58.43755	79.90709	40.19352
2018-05-11 08:40:00	3590433799317661362	0.00000	7.47450	14.18387	11.01168	15.42545	15.31912	12.82614	7.35427	56.83642	50.05257	34.25012	54.67114	15.58196	78.37482	69.21718	53.83325	6.09007	8.02981	97.83064	45.47234	12.47985
2018-05-11 08:41:00	8630330696303482170	1.00000	10.29888	13.29346	8.91369	9.62282	9.87779	8.63840	11.04000	43.84180	44.86414	51.18627	58.22886	47.11020	55.23273	7.72796	88.85932	19.46907	39.02502	39.39786	63.96207	72.96419
2018-05-11 08:42:00	8630330696303481784	1.00000	10.17599	12.12311	9.95906	13.97838	7.32798	11.37066	14.28658	50.03310	62.33243	32.66739	32.04839	63.39468	0.86011	11.19213	85.10064	67.85236	48.86741	76.12135	24.24716	24.34911
2018-05-11 08:43:00	8630330696303482303	1.00000	11.43152	13.39477	9.74302	11.91020	11.03181	9.11343	11.12305	50.97114	54.30891	64.14947	40.43396	10.52510	42.26534	63.25733	25.79723	28.76072	88.62961	21.69647	45.91540	94.49507
2018-05-11 08:44:00	8630330696303481982	0.00000	15.71708	13.44882	14.24490	13.12555	9.58905	8.22652	12.69119	45.70301	58.06152	55.82150	42.58967	8.90274	82.57675	34.34460	60.41212	9.22151	9.29086	93.81982	15.29424	56.71424
2018-05-11 08:45:00	863033069630348883	1.00000	10.66029	14.11686	6.88496	11.30941	9.33329	8.62706	11.58590	47.50210	36.48127	30.17573	48.03290	6.05748	56.71031	58.71989	78.59422	81.59693	57.87782	4.44912	89.83948	53.71103
2018-05-11 08:46:00	8630330696303481362	1.00000	10.55848	11.96092	8.98678	14.94604	8.32216	10.78605	14.80082	61.13960	35.07224	48.12326	39.46570	69.96959	21.09812	4.44987	28.98345	68.61621	53.75477	25.01229	73.89007	13.49842
2018-05-11 08:47:00	359043379931766015	0.00000	10.11334	7.57466	8.47026	10.75981	9.96875	13.48351	7.00073	30.88319	54.92969	42.47797	33.02332	42.08885	51.61717	13.00935	26.31138	36.75250	48.69544	70.82585	64.96427	13.64367
2018-05-11 08:48:00	359043379931766692	1.00000	9.48414	13.34554	10.77444	13.87793	13.10172	12.47343	9.36248	30.66179	36.99982	37.22355	43.79188	78.88415	63.31900	68.25199	46.55046	14.14637	55.23878	5.12841	16.99770	98.24306
2018-05-11 08:49:00	359043379931766700	0.00000	11.82646	11.74232	8.00453	5.57487	11.47560	16.76060	7.50521	36.42319	53.24844	18.93872	39.18258	52.17016	94.10246	42.65330	93.75895	14.55453	71.44014	71.08653	20.94132	27.65527
2018-05-11 08:50:00	8630330696303481131	1.00000	8.96034	11.71565	8.58758	13.31910	11.44417	13.95224	10.49118	42.72762	66.50691	58.28746	57.67252	54.68810	65.49157	31.55526	14.60046	84.02280	1.98443	23.28825	12.88168	23.32533
2018-05-11 08:51:00	8630330696303481685	1.00000	8.82022	12.02081	8.81646	11.40354	14.43041	12.59795	7.69974	46.96643	53.68014	62.92924	54.06690	1.14273	63.72680	82.13217	96.31812	40.40465	52.85378	1.61849	36.11556	2.65829
2018-05-11 08:52:00	8630330696303482253	1.00000	12.38804	14.25556	9.41127	12.17716	8.72741	12.39933	8.05240	46.96564	50.66511	33.32002	35.51363	32.71741	8.30081	72.82069	58.98849	46.58125	7.42689	99.17645	41.94516	18.64436
2018-05-11 08:53:00	8630330696303482485	0.00000	14.87780	14.86824	12.70595	7.15162	12.65194	16.91447	10.38005	58.80386	59.49622	47.88480	28.16964	25.39302	93.13863	20.38517	22.11760	24.85894	6.03540	79.56664	63.36895	95.14437
2018-05-11 08:54:00	3590433799317661263	0.00000	13.81094	12.84050	8.06539	6.31852	13.19444	16.82664	6.68443	41.89460	38.77629	52.30062	50.98855	62.74938	61.29463	1.69180	32.65222	68.62852	93.06761	65.54407	20.19794	71.28351
2018-05-11 08:55:00	863033069630348420	0.00000	15.13350	14.60096	9.41327	6.54479	10.41034	16.17605	7.35577	53.38083	39.36362	50.84756	35.80876	50.33048	82.46704	59.97863	0.84593	9.06382	18.19178	15.55451	33.18214	37.31973
2018-05-11 08:56:00	8630330696303482261	1.00000	12.86493	14.82572	9.42684	9.86377	13.89525	13.05634	9.45016	53.69594	67.77182	48.64809	45.25537	64.59469	37.18101	76.97904	12.57657	40.62897	9.23353	21.94945	58.24244	42.86282
2018-05-11 08:57:00	3590433799317662394	1.00000	9.15489	12.62328	8.96738	12.90325	15.66740	11.98637	8.47716	70.98476	53.34046	34.99720	40.96599	56.29997	29.49622	32.66531	34.63656	91.59195	81.84737	75.15478	18.00971	77.85949
2018-05-11 08:58:00	8630330696303481370	1.00000	9.09013	11.84921	12.20376	12.17808	16.30515	11.97695	7.76399	52.05751	34.02238	46.66361	26.15558	96.92629	17.56980	38.83794	62.60842	19.18120	79.34962	18.65377	78.57495	47.15696
2018-05-11 08:59:00	8630330696303481610	1.00000	8.35340	12.50268	7.36191	9.40739	11.37150	10.65726	8.84183	47.89441	53.40165	49.10421	16.01574	36.05310	82.84834	26.95194	86.21364	80.86414	65.55863	49.53684	39.16036	7.27325
2018-05-11 09:00:00	863033069630348313	0.00000	14.74530	13.13094	13.01513	8.15224	15.54776	16.41782	9.71349	41.78499	43.51509	60.64242	38.20578	76.75593	46.33087	84.42916	27.07093	52.21329	10.92898	86.21130	69.38994	18.40171
2018-05-11 09:01:00	3590433799317662113	0.00000	12.48666	11.08962	4.48133	7.17832	14.00188	15.38638	8.48212	58.35122	50.30059	37.58107	60.53795	50.39919	58.74603	78.77014	43.62680	17.63248	48.55257	77.81909	90.27552	70.20850
2018-05-11 09:02:00	359043379931766874	1.00000	13.71137	14.37737	7.26089	8.88755	13.16907	9.46475	12.06100	54.15359	63.11124	37.30753	51.08109	72.68283	40.56489	69.23612	86.22640	57.80300	10.76280	56.28248	61.26541	82.97351
2018-05-11 09:03:00	3590433799317662469	0.00000	8.17021	12.10172	12.20077	7.87678	14.50741	14.79440	7.70855	48.04189	66.12761	39.79628	25.65531	45.96567	18.12409	29.07920	72.70416	94.67190	90.23754	2.39083	65.14020	71.22541
2018-05-11 09:04:00	8630330696303481354	1.00000	8.52699	16.64998	7.69166	14.82914	9.04670	9.99120	13.05307	44.09393	62.02439	40.13578	30.15548	63.82809	61.96557	30.41347	42.24318	32.41404	38.22127	8.58210	1.30162	2.38262
2018-05-11 09:05:00	863033069630348420	1.00000	6.30847	12.95954	9.31436	14.47731	8.32415	6.76434	12.70476	45.20563	60.54382	64.76952	29.73468	81.29152	70.14224	19.00530	72.87974	94.53861	42.79636	31.75615	60.37645	90.58331
2018-05-11 09:06:00	3590433799317662451	0.00000	9.35839	9.50381	15.27161	9.36689	12.47412	10.21106	10.50786	47.05040	71.83113	56.14034	42.90865	81.45107	70.25571	34.02605	39.50190	16.44199	55.10647	72.37252	84.24461	18.32590
2018-05-11 09:07:00	359043379931766593	1.00000	11.93029	16.37028	15.04612	8.39235	13.81328	13.03882	9.61931	53.32285	50.70920	52.80527	50.84878	22.96516	23.46400	14.20427	17.14804	24.89670	0.63449	79.31803	39.71605	42.78043
2018-05-11 09:08:00	3590433799317662121	0.00000	9.22103	15.22251	5.54582	14.50812	9.44826	8.05933	12.65845	43.70066	72.34540	36.87923	34.88093	38.10889	50.07814	68.23938	32.32206	2.05041	9.85286	61.10496	36.80692	93.90087
2018-05-11 09:09:00	3590433799317662071	0.00000	12.27550	12.53341	11.67239	12.35448	10.93735	11.14752	9.58229	66.14365	50.10718	14.94245	45.41612	72.51235	36.24204	50.66718	74.53841	37.18459	27.04894	74.58422	74.53104	78.94872
2018-05-11 09:10:00	8630330696303481347	0.00000	12.79910	11.57677	11.10358	9.72194	11.82561	14.70499	6.42965	75.33652	41.65313	42.26486	39.91690	44.28806	96.38931	23.51507	70.39287	66.17764	12.91742	54.63542	77.08726	43.27149
2018-05-11 09:11:00	8630330696303481198	0.00000	14.03054	11.20411	5.39763	7.28526	13.37864	13.02447	9.59927	58.31195	67.02224	49.06907	35.07666	36.22310	32.77738	74.89250	75.26513	62.29384	1.60891	52.23846	15.42243	68.04357
2018-05-11 09:12:00	863033069630348701	1.00000	7.55960	14.55341	9.15634	10.44814	10.11009	10.35782	12.90947	51.32532	64.49727	42.26326	44.88634	18.05708	69.00308	60.68439	31.25232	72.10094	3.47593	42.33640	23.49800	25.73648
2018-05-11 09:13:00	359043379931766494	1.00000	9.17695	11.65005	9.27692	12.26008	14.81682	12.89706	7.50133	48.20809	62.00170	62.05084	39.06139	1.66713	81.66086	63.73030	84.70029	65.61722	83.36484	13.55107	49.60604	60.11247
2018-05-11 09:14:00	8630330696303481420	1.00000	8.23325	13.50555	9.53624	14.09978	17.21340	12.20194	6.54514	43.35798	37.40699	56.64968	38.11616	17.93262	4.88438	96.62655	75.30769	79.60687	40.08156	90.33020	96.33326	80.61209
2018-05-11 09:15:00	359043379931766205	1.00000	6.18056	15.49425	8.75856	11.08261	10.32838	8.68557	11.36113	35.85569	50.07273	52.72273	38.92422	90.20651	51.34990	36.07550	58.22628	47.82251	52.93640	68.73443	7.71770	2.54116
2018-05-11 09:16:00	863033069630348891	0.00000	15.21641	14.76209	6.25370	9.85505	7.69039	10.55435	7.86809	32.44000	60.47799	55.42026	29.17584	84.79666	85.68667	87.81831	3.56038	75.51375	65.38305	34.61933	32.45850	19.34162
2018-05-11 09:17:00	8630330696303481388	1.00000	10.69861	14.76884	9.39683	13.19170	9.02762	7.60597	14.22058	51.73268	56.09033	51.41928	47.06336	52.97000	29.07314	59.35554	87.81788	77.32259	3.73245	4.90284	17.26292	46.67335
2018-05-11 09:18:00	359043379931766833	1.00000	10.15354	13.87918	5.40666	10.74791	7.33831	8.77631	12.89029	48.71960	46.01822	55.92088	20.95233	13.27831	57.90995	41.79328	42.97824	48.76070	41.84077	99.93774	89.33056	87.07721
2018-05-11 09:19:00	3590433799317661768	1.00000	9.72554	12.03162	7.48057	12.37571	9.90004	11.80100	9.59513	43.00478	54.02279	80.61348	69.80598	49.31962	38.41749	80.74493	27.06244	55.84395	76.09707	65.90744	26.88333	84.26303
2018-05-11 09:20:00	3590433799317662006	0.00000	16.19019	11.12122	14.68125	9.96319	10.73805	13.82857	9.67452	48.67567	42.46100	49.37371	46.96396	15.60862	94.24655	7.58456	94.47908	28.58326	55.53668	10.61508	58.45030	13.45064
2018-05-11 09:21:00	8630330696303481479	0.00000	13.08828	13.90357	14.06349	11.97355	11.32940	10.34090	10.89511	57.31663	64.45688	54.01572	33.65424	75.89250	19.56031	9.41898	42.09618	84.47368	88.33728	61.50781	9.75988	30.66762
2018-05-11 09:22:00	3590433799317661578	0.00000	12.22317	15.27119	10.51483	11.56873	14.95933	12.70163	9.74504	46.96378	61.67611	75.06396	40.59516	79.76759	99.20389	78.40934	23.33840	73.07676	46.96126	73.57429	46.81622	24.55672
2018-05-11 09:23:00	8630330696303481883	1.00000	8.15128	13.44747	8.40446	12.01505	8.84949	10.52003	10.89123	38.81573	42.83000	30.35114	33.09554	45.80035	73.92025	74.80311	1.47872	70.10956	10.00808	75.42591	42.80242	39.45517
2018-05-11 09:24:00	3590433799317661727	1.00000	9.29829	11.50726	7.36516	11.78619	8.34344	12.49168	10.27110	35.11237	59.61015	23.10205	36.06942	57.55124	62.54678	10.20854	89.88701	86.19192	24.25235	41.21677	21.59219	44.60052
2018-05-11 09:25:00	3590433799317661040	1.00000	6.21231	11.22592	5.58751	13.42629	13.53306	15.01660	10.02255	59.43259	58.95855	43.62870	46.31793	11.17988	67.46782	7.58799	11.25540	29.31216	85.02041	43.13365	27.25838	21.73741
2018-05-11 09:26:00	8630330696303481099	0.00000	14.05249	15.02032	11.66169	13.21917	9.97715	7.64511	8.25538	53.33641	51.28047	57.04088	46.57948	85.62588	38.80345	68.81376	85.62079	12.80809	72.50829	29.81596	69.33731	83.65972
2018-05-11 09:27:00	359043379931766874	1.00000	8.77870	11.42893	10.15887	13.09430	8.95178	9.78098	10.78942	46.91376	65.80619	49.30980	41.52408	77.20270	50.17255	4.55844	10.96006	94.08291	99.67773	65.78709	4.69852	31.64973
2018-05-11 09:28:00	863033069630348370	1.00000	12.78336	13.58855	10.33103	10.67456	17.46531	12.90163	8.47134	26.80420	53.34435	49.24835	43.80350	79.88409	62.28188	38.17151	32.70058	14.40218	37.10536	38.03380	10.24059	29.34475
2018-05-11 09:29:00	359043379931766155	1.00000	10.14926	14.84627	9.47509	11.71491	8.02236	9.82544	12.77166	35.12408	54.60772	62.71880	51.39556	98.01208	19.63287	94.58774	62.77732	31.72556	3.10420	50.65772	61.93301	59.50556
2018-05-11 09:30:00	8630330696303481719	1.00000	11.57095	14.03365	9.11456	10.66982	13.17573	17.36587	4.24404	51.96782	55.71994	72.82058	53.22326	55.33636	90.11249	80.79849	18.82952	63.59475	31.34573	27.33063	60.13866	44.17266
2018-05-11 09:31:00	863033069630348883	1.00000	12.15015	14.02011	8.46025	12.94761	8.12146	11.27365	12.42538	48.68557	47.75933	32.94455	33.05187	66.06435	25.85757	14.79584	82.00549	74.24095	96.43413	16.50629	62.66766	37.22469
2018-05-11 09:32:00	3590433799317661230	1.00000	8.44969	13.86262	10.35178	15.19798	7.71036	11.49636	14.51251	62.16419	67.40171	69.32134	46.94081	94.58634	93.25714	32.06053	1.29769	87.07507	85.51668	75.20213	69.39643	20.88922
2018-05-11 09:33:00	863033069630348909	0.00000	11.82861	14.47551	12.97905	10.33109	12.13321	14.64772	7.05410	53.68243	64.38037	71.00160	67.57506	25.06898	18.54303	48.90250	90.74888	85.45433	48.39303	95.62408	37.78714	47.01256
